,event_id,device_id,timestamp,longitude,latitude,city,state,gender,age,group,phone_brand,device_model,year,month,month_name,day_of_week,hour
1887019,2302020,1.3678597508221996e+18,2016-05-06 23:00:42,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Friday,23
1887160,14366,1.3678597508221996e+18,2016-05-01 14:17:08,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Sunday,14
1887301,2386282,1.3678597508221996e+18,2016-05-06 05:00:55,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Friday,5
1887442,2698602,1.3678597508221996e+18,2016-05-06 11:04:06,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Friday,11
1887583,3241007,1.3678597508221996e+18,2016-05-02 17:33:52,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Monday,17
1887724,1876996,1.3678597508221996e+18,2016-05-02 04:24:33,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Monday,4
1887865,2448737,1.3678597508221996e+18,2016-05-02 10:28:05,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Monday,10
1888006,2924670,1.3678597508221996e+18,2016-05-02 22:02:01,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Monday,22
1888147,1357946,1.3678597508221996e+18,2016-05-06 05:02:46,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Friday,5
1888288,294738,1.3678597508221996e+18,2016-05-06 03:05:48,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Friday,3
1888429,1262497,1.3678597508221996e+18,2016-05-02 20:01:49,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Monday,20
1888570,2810373,1.3678597508221996e+18,2016-05-03 18:44:49,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Tuesday,18
1888711,582288,1.3678597508221996e+18,2016-05-06 16:20:55,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Friday,16
1888852,895249,1.3678597508221996e+18,2016-05-01 08:05:31,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Sunday,8
1888993,2757827,1.3678597508221996e+18,2016-05-01 18:02:26,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Sunday,18
1889134,1755796,1.3678597508221996e+18,2016-05-01 20:01:46,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Sunday,20
1889275,961404,1.3678597508221996e+18,2016-05-06 15:00:39,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Friday,15
1889416,2860699,1.3678597508221996e+18,2016-05-02 18:08:35,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Monday,18
1889557,2304463,1.3678597508221996e+18,2016-05-02 03:05:33,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Monday,3
1889698,1108033,1.3678597508221996e+18,2016-05-01 03:00:16,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Sunday,3
1889839,1987000,1.3678597508221996e+18,2016-05-03 02:03:56,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Tuesday,2
1889980,1472611,1.3678597508221996e+18,2016-05-03 08:56:59,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Tuesday,8
1890121,2440844,1.3678597508221996e+18,2016-05-06 00:00:04,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Friday,0
1890262,1512256,1.3678597508221996e+18,2016-05-05 08:09:01,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Thursday,8
1890403,1485435,1.3678597508221996e+18,2016-05-03 19:27:20,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Tuesday,19
1890544,1868299,1.3678597508221996e+18,2016-05-07 02:03:00,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Saturday,2
1890685,1283445,1.3678597508221996e+18,2016-05-03 13:03:50,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Tuesday,13
1890826,1243254,1.3678597508221996e+18,2016-05-03 07:02:37,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Tuesday,7
1890967,3003063,1.3678597508221996e+18,2016-05-02 16:16:56,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Monday,16
1891108,1146742,1.3678597508221996e+18,2016-05-06 12:06:46,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Friday,12
1891249,138966,1.3678597508221996e+18,2016-05-06 18:28:18,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Friday,18
1891390,394563,1.3678597508221996e+18,2016-05-06 19:02:45,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Friday,19
1891531,1352096,1.3678597508221996e+18,2016-05-06 22:14:47,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Friday,22
1891672,1570556,1.3678597508221996e+18,2016-05-02 05:01:47,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Monday,5
1891813,258823,1.3678597508221996e+18,2016-05-03 18:19:31,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Tuesday,18
1891954,1915330,1.3678597508221996e+18,2016-05-02 21:01:51,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Monday,21
1892095,3166102,1.3678597508221996e+18,2016-05-03 19:02:02,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Tuesday,19
1892236,1200578,1.3678597508221996e+18,2016-05-03 11:10:04,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Tuesday,11
1892377,880764,1.3678597508221996e+18,2016-05-07 22:01:23,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Saturday,22
1892518,2431910,1.3678597508221996e+18,2016-05-03 16:02:09,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Tuesday,16
1892659,2931060,1.3678597508221996e+18,2016-05-03 04:01:45,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Tuesday,4
1892800,800116,1.3678597508221996e+18,2016-05-07 19:36:47,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Saturday,19
1892941,1791246,1.3678597508221996e+18,2016-05-07 01:00:54,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Saturday,1
1893082,1749440,1.3678597508221996e+18,2016-05-06 14:02:58,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Friday,14
1893223,430879,1.3678597508221996e+18,2016-05-06 08:21:45,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Friday,8
1893364,2861620,1.3678597508221996e+18,2016-05-01 19:09:44,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Sunday,19
1893505,2363605,1.3678597508221996e+18,2016-05-01 12:00:25,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Sunday,12
1893646,619806,1.3678597508221996e+18,2016-05-03 03:24:28,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Tuesday,3
1893787,933104,1.3678597508221996e+18,2016-05-01 17:44:08,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Sunday,17
1893928,2013933,1.3678597508221996e+18,2016-05-02 04:28:51,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Monday,4
1894069,1867976,1.3678597508221996e+18,2016-05-02 02:07:34,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Monday,2
1894210,3012466,1.3678597508221996e+18,2016-05-03 05:13:48,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Tuesday,5
1894351,1037619,1.3678597508221996e+18,2016-05-03 12:02:09,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Tuesday,12
1894492,1937928,1.3678597508221996e+18,2016-05-01 16:03:55,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Sunday,16
1894633,1383376,1.3678597508221996e+18,2016-05-01 09:01:53,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Sunday,9
1894774,1693606,1.3678597508221996e+18,2016-05-03 18:00:10,75.921014,22.749997,Indore,MadhyaPradesh,M,26,M23-26,Coolpad,7295C,2016,5,May,Tuesday,18
1894915,1779736,2.470718953760646e+17,2016-05-03 17:28:09,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,17
1894988,2992102,2.470718953760646e+17,2016-05-03 08:36:13,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,8
1895061,761224,2.470718953760646e+17,2016-05-03 07:44:06,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,7
1895134,205855,2.470718953760646e+17,2016-05-02 16:31:32,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Monday,16
1895207,1667941,2.470718953760646e+17,2016-05-03 07:44:38,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,7
1895280,2108477,2.470718953760646e+17,2016-05-02 16:37:58,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Monday,16
1895353,1780969,2.470718953760646e+17,2016-05-03 18:41:40,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,18
1895426,822265,2.470718953760646e+17,2016-05-02 16:56:38,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Monday,16
1895499,1254796,2.470718953760646e+17,2016-05-03 14:24:50,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,14
1895572,569934,2.470718953760646e+17,2016-05-03 07:48:56,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,7
1895645,2692903,2.470718953760646e+17,2016-05-03 07:54:38,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,7
1895718,2519913,2.470718953760646e+17,2016-05-07 13:56:00,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Saturday,13
1895791,152275,2.470718953760646e+17,2016-05-03 14:55:26,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,14
1895864,464129,2.470718953760646e+17,2016-05-03 14:55:01,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,14
1895937,1069696,2.470718953760646e+17,2016-05-03 17:47:03,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,17
1896010,2454977,2.470718953760646e+17,2016-05-03 14:59:53,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,14
1896083,3029229,2.470718953760646e+17,2016-05-03 14:59:10,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,14
1896156,2084442,2.470718953760646e+17,2016-05-03 15:02:33,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,15
1896229,2025305,2.470718953760646e+17,2016-05-03 14:20:31,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,14
1896302,1937961,2.470718953760646e+17,2016-05-02 16:29:46,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Monday,16
1896375,523212,2.470718953760646e+17,2016-05-03 18:36:41,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,18
1896448,2431610,2.470718953760646e+17,2016-05-02 16:32:33,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Monday,16
1896521,1305364,2.470718953760646e+17,2016-05-03 07:50:10,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,7
1896594,2945541,2.470718953760646e+17,2016-05-03 14:15:23,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,14
1896667,1686789,2.470718953760646e+17,2016-05-03 14:55:13,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,14
1896740,1924183,2.470718953760646e+17,2016-05-03 07:47:31,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,7
1896813,770725,2.470718953760646e+17,2016-05-07 13:51:44,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Saturday,13
1896886,367327,2.470718953760646e+17,2016-05-03 07:53:27,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,7
1896959,3187489,2.470718953760646e+17,2016-05-03 08:34:56,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,8
1897032,345997,2.470718953760646e+17,2016-05-03 11:07:17,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,11
1897105,205808,2.470718953760646e+17,2016-05-02 16:33:39,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Monday,16
1897178,3203097,2.470718953760646e+17,2016-05-07 13:56:51,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Saturday,13
1897251,3201990,2.470718953760646e+17,2016-05-03 14:54:59,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,14
1897324,194868,2.470718953760646e+17,2016-05-03 07:55:08,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,7
1897397,2692931,2.470718953760646e+17,2016-05-03 07:52:29,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,7
1897470,1767228,2.470718953760646e+17,2016-05-03 08:32:17,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,8
1897543,2417240,2.470718953760646e+17,2016-05-03 07:50:31,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,7
1897616,329482,2.470718953760646e+17,2016-05-03 07:43:33,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,7
1897689,1200517,2.470718953760646e+17,2016-05-03 11:03:50,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,11
1897762,2213608,2.470718953760646e+17,2016-05-03 15:00:10,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,15
1897835,1554140,2.470718953760646e+17,2016-05-03 17:42:05,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,17
1897908,90289,2.470718953760646e+17,2016-05-03 15:04:38,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,15
1897981,2619956,2.470718953760646e+17,2016-05-03 17:27:16,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,17
1898054,1206567,2.470718953760646e+17,2016-05-02 16:35:27,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Monday,16
1898127,3138956,2.470718953760646e+17,2016-05-03 14:22:57,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,14
1898200,1254855,2.470718953760646e+17,2016-05-03 14:23:49,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,14
1898273,20238,2.470718953760646e+17,2016-05-03 18:40:40,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,18
1898346,654807,2.470718953760646e+17,2016-05-03 07:51:53,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,7
1898419,152277,2.470718953760646e+17,2016-05-03 14:55:56,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,14
1898492,1094358,2.470718953760646e+17,2016-05-02 16:36:04,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Monday,16
1898565,1858280,2.470718953760646e+17,2016-05-03 17:42:36,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,17
1898638,1612706,2.470718953760646e+17,2016-05-02 16:43:11,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Monday,16
1898711,1650494,2.470718953760646e+17,2016-05-02 16:54:53,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Monday,16
1898784,1891460,2.470718953760646e+17,2016-05-02 16:26:36,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Monday,16
1898857,466805,2.470718953760646e+17,2016-05-03 17:28:46,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,17
1898930,905204,2.470718953760646e+17,2016-05-02 16:55:23,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Monday,16
1899003,2188461,2.470718953760646e+17,2016-05-02 16:56:07,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Monday,16
1899076,2482319,2.470718953760646e+17,2016-05-02 16:55:11,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Monday,16
1899149,427094,2.470718953760646e+17,2016-05-07 17:02:36,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Saturday,17
1899222,1984312,2.470718953760646e+17,2016-05-03 07:47:01,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,7
1899295,1779735,2.470718953760646e+17,2016-05-03 17:27:46,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,17
1899368,2457561,2.470718953760646e+17,2016-05-03 17:41:06,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,17
1899441,1508721,2.470718953760646e+17,2016-05-03 07:55:11,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,7
1899514,1718900,2.470718953760646e+17,2016-05-03 14:16:18,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,14
1899587,2641717,2.470718953760646e+17,2016-05-03 07:45:08,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,7
1899660,2619851,2.470718953760646e+17,2016-05-03 17:40:45,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,17
1899733,596272,2.470718953760646e+17,2016-05-03 07:51:16,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,7
1899806,1005570,2.470718953760646e+17,2016-05-03 07:45:38,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,7
1899879,2586272,2.470718953760646e+17,2016-05-03 14:17:48,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,14
1899952,1371750,2.470718953760646e+17,2016-05-03 14:15:48,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,14
1900025,1753419,2.470718953760646e+17,2016-05-07 17:03:06,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Saturday,17
1900098,1508722,2.470718953760646e+17,2016-05-03 07:53:28,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,7
1900171,178607,2.470718953760646e+17,2016-05-03 15:02:08,75.837197,26.982275,Jaipur,Rajasthan,M,21,M22-,HTC,One,2016,5,May,Tuesday,15
1900244,3042253,4.891444574811592e+17,2016-05-05 01:06:07,77.62343,13.067912,Bangalore,Karnataka,F,25,F24-26,Coolpad,大神F2,2016,5,May,Thursday,1
1900261,3051351,4.891444574811592e+17,2016-05-05 02:07:10,77.62343,13.067912,Bangalore,Karnataka,F,25,F24-26,Coolpad,大神F2,2016,5,May,Thursday,2
1900278,2211525,4.891444574811592e+17,2016-05-05 13:46:49,77.62343,13.067912,Bangalore,Karnataka,F,25,F24-26,Coolpad,大神F2,2016,5,May,Thursday,13
1900295,2211523,4.891444574811592e+17,2016-05-05 13:41:45,77.62343,13.067912,Bangalore,Karnataka,F,25,F24-26,Coolpad,大神F2,2016,5,May,Thursday,13
1900312,2238100,4.891444574811592e+17,2016-05-05 13:36:39,77.62343,13.067912,Bangalore,Karnataka,F,25,F24-26,Coolpad,大神F2,2016,5,May,Thursday,13
1900329,2660618,4.891444574811592e+17,2016-05-05 13:43:15,77.62343,13.067912,Bangalore,Karnataka,F,25,F24-26,Coolpad,大神F2,2016,5,May,Thursday,13
1900346,3027168,4.891444574811592e+17,2016-05-05 13:45:15,77.62343,13.067912,Bangalore,Karnataka,F,25,F24-26,Coolpad,大神F2,2016,5,May,Thursday,13
1900363,1458386,4.891444574811592e+17,2016-05-04 18:16:47,77.62343,13.067912,Bangalore,Karnataka,F,25,F24-26,Coolpad,大神F2,2016,5,May,Wednesday,18
1900380,415600,4.891444574811592e+17,2016-05-05 13:37:57,77.62343,13.067912,Bangalore,Karnataka,F,25,F24-26,Coolpad,大神F2,2016,5,May,Thursday,13
1900397,2836278,4.891444574811592e+17,2016-05-01 19:04:56,77.62343,13.067912,Bangalore,Karnataka,F,25,F24-26,Coolpad,大神F2,2016,5,May,Sunday,19
1900414,870330,4.891444574811592e+17,2016-05-05 13:44:46,77.62343,13.067912,Bangalore,Karnataka,F,25,F24-26,Coolpad,大神F2,2016,5,May,Thursday,13
1900431,1013711,4.891444574811592e+17,2016-05-05 13:43:30,77.62343,13.067912,Bangalore,Karnataka,F,25,F24-26,Coolpad,大神F2,2016,5,May,Thursday,13
1900448,1090862,4.891444574811592e+17,2016-05-05 13:40:45,77.62343,13.067912,Bangalore,Karnataka,F,25,F24-26,Coolpad,大神F2,2016,5,May,Thursday,13
1900465,870329,4.891444574811592e+17,2016-05-05 13:44:15,77.62343,13.067912,Bangalore,Karnataka,F,25,F24-26,Coolpad,大神F2,2016,5,May,Thursday,13
1900482,1684724,4.891444574811592e+17,2016-05-05 13:41:44,77.62343,13.067912,Bangalore,Karnataka,F,25,F24-26,Coolpad,大神F2,2016,5,May,Thursday,13
1900499,1090863,4.891444574811592e+17,2016-05-05 13:41:15,77.62343,13.067912,Bangalore,Karnataka,F,25,F24-26,Coolpad,大神F2,2016,5,May,Thursday,13
1900516,2211528,4.891444574811592e+17,2016-05-05 13:43:45,77.62343,13.067912,Bangalore,Karnataka,F,25,F24-26,Coolpad,大神F2,2016,5,May,Thursday,13
1900533,3118978,1.1056877874959031e+18,2016-05-04 19:06:57,76.914361,13.76885,Sira,Karnataka,M,35,M32-38,LeEco,超级手机1 Pro,2016,5,May,Wednesday,19
1900580,813105,1.1056877874959031e+18,2016-05-02 10:22:59,76.914361,13.76885,Sira,Karnataka,M,35,M32-38,LeEco,超级手机1 Pro,2016,5,May,Monday,10
1900627,1480370,1.1056877874959031e+18,2016-05-02 15:09:20,76.914361,13.76885,Sira,Karnataka,M,35,M32-38,LeEco,超级手机1 Pro,2016,5,May,Monday,15
1900674,1355046,1.1056877874959031e+18,2016-05-07 00:22:39,76.914361,13.76885,Sira,Karnataka,M,35,M32-38,LeEco,超级手机1 Pro,2016,5,May,Saturday,0
1900721,3125525,1.1056877874959031e+18,2016-05-01 13:37:22,76.914361,13.76885,Sira,Karnataka,M,35,M32-38,LeEco,超级手机1 Pro,2016,5,May,Sunday,13
1900768,1901370,1.1056877874959031e+18,2016-05-06 19:14:31,76.914361,13.76885,Sira,Karnataka,M,35,M32-38,LeEco,超级手机1 Pro,2016,5,May,Friday,19
1900815,1479772,1.1056877874959031e+18,2016-05-07 14:07:01,76.914361,13.76885,Sira,Karnataka,M,35,M32-38,LeEco,超级手机1 Pro,2016,5,May,Saturday,14
1900862,1188151,1.1056877874959031e+18,2016-05-05 21:24:52,76.914361,13.76885,Sira,Karnataka,M,35,M32-38,LeEco,超级手机1 Pro,2016,5,May,Thursday,21
1900909,592865,1.1056877874959031e+18,2016-05-06 00:21:21,76.914361,13.76885,Sira,Karnataka,M,35,M32-38,LeEco,超级手机1 Pro,2016,5,May,Friday,0
1900956,304972,1.1056877874959031e+18,2016-05-06 11:50:24,76.914361,13.76885,Sira,Karnataka,M,35,M32-38,LeEco,超级手机1 Pro,2016,5,May,Friday,11
1901003,249852,1.1056877874959031e+18,2016-05-03 11:28:15,76.914361,13.76885,Sira,Karnataka,M,35,M32-38,LeEco,超级手机1 Pro,2016,5,May,Tuesday,11
1901050,1638225,1.1056877874959031e+18,2016-05-05 08:08:57,76.914361,13.76885,Sira,Karnataka,M,35,M32-38,LeEco,超级手机1 Pro,2016,5,May,Thursday,8
1901097,1798523,1.1056877874959031e+18,2016-05-06 10:43:03,76.914361,13.76885,Sira,Karnataka,M,35,M32-38,LeEco,超级手机1 Pro,2016,5,May,Friday,10
