,device_id,phone_brand,device_model
18042,938735566369219093,华为,HN3-U01
18043,-5186082548003305595,小米,红米note
18044,-7501473320008184193,vivo,Y13
18045,-3253792369341898319,三星,Galaxy Note 2
18046,-3477007002438333144,OPPO,R7 Plus
18047,-4881987769885822147,OPPO,A33
18048,-686585106636193212,三星,Galaxy S4 Zoom
18049,-415053207757891917,华为,Mate 7
18050,728437282882160331,小米,MI 2S
18051,-919130756978290846,三星,Galaxy S6 Edge
18052,7545784246576329601,三星,Galaxy S3 Neo+
18053,8324349833413119099,小米,MI 3
18054,667621262926698777,小米,红米Note2
18055,5720009537079439656,小米,红米note
18056,-4938354094705309882,酷派,大神Note3
18057,-3041504961684287407,华为,荣耀6
18058,-2384237938354017806,三星,Galaxy A8
18059,3231271499341413123,vivo,S7I
18060,2611425344108514490,小米,小米note
18061,-6815121365017318426,三星,Galaxy A7
18062,-6084456645747039820,华为,荣耀畅玩4X
18063,-8287083424919516018,魅族,魅蓝Note 2
18064,1402219483063269908,华为,Mate 7
18065,5420666990966532021,三星,Galaxy Note 2
18066,-1776025816083349944,小米,MI 4
18067,767985955331576938,语信,红辣椒
18068,505465919139276509,LG,P970
18069,-3461786548331954322,vivo,X5Pro
18070,-2162802685025254699,OPPO,U705T
18071,-8902567617278771879,联想 ,V5 Max
18072,-2145262311092101395,小米,红米Note2
18073,-5602517109606228066,三星,Galaxy S5
18074,3279252934780268980,小米,MI 3
18075,4255138513457055870,华为,Mate 7
18076,-2821281501191634950,OPPO,Find 7
18077,-5883243101063146399,三星,Galaxy Grand Prime
18078,-8818785593496509383,OPPO,R7
18079,7552416275528616258,vivo,X5Max
18080,-4652123071322361279,小米,小米note
18081,1885626787384147831,三星,Galaxy A7
18082,-1849323198118118559,魅族,MX4
18083,5248572153803461865,华为,荣耀3X畅玩版
18084,-8925545099596828179,OPPO,R1
18085,-1860518140685190905,小米,红米note增强版
18086,-1280327944751299061,三星,黄金斗士A8
18087,2494913148119994381,小米,MI 3
18088,2798020449303271847,优米,3
18089,-3079524625527141664,小米,MI 4
18090,-6446585680002118307,OPPO,R827T
18091,1352437678436500064,OPPO,R7 Plus
18092,-543338570351957775,OPPO,R7
18093,3465233553168686740,酷派,大神F1Plus
18094,7081514496505343782,华为,G520-T10
18095,8246256169695630936,华为,Ascend P6
18096,-7836915729198970319,华为,P8 Lite
18097,4329383567638697161,华为,Mate 2
18098,6293552614546296576,三星,Galaxy S4
18099,-4804469373599773652,魅族,MX3
18100,-1495700268390440858,三星,Galaxy S6 Edge+
18101,2137816041974306992,小米,红米Note2
18102,-5885877860890133979,魅族,MX5
18103,2936287067596598041,OPPO,R5
18104,-1051106908827668701,三星,Galaxy A8
18105,5340185685250635828,魅族,魅蓝2
18106,806503651394725331,华为,Ascend P8
18107,1322284308370797287,魅族,MX2
18108,186881396495101079,三星,Galaxy S4
18109,-1590403046307140221,魅族,魅蓝
18110,4612072953552175941,小米,红米2A
18111,-2616579259945715143,华为,Ascend G7
18112,4308885299864783002,华为,G521
18113,-7055063772263515489,小米,红米note增强版
18114,3308057033723832218,小米,红米1S
18115,68455032981589098,华为,Ascend P7
18116,4277248698164212167,乐视,超级手机1
18117,42022313312579883,三星,Galaxy Fame
18118,-1061951001816845237,三星,Galaxy Grand
18119,-5627256746810319673,LG,Optimus G
18120,8045450640831647765,华为,荣耀7
18121,-3088637276756657299,小米,红米note
18122,6040926103312123045,HTC,Desire 610t
18123,1182464546452813218,vivo,X5M
18124,8940064679426987976,华为,荣耀畅玩4C
18125,-8475614001582282187,小米,红米2
18126,7535192616308003823,小米,红米note
18127,-4220616491672968195,三星,Galaxy J5
18128,-684938187820574874,酷派,大神F1Plus
18129,4000507644700986586,小米,S7
18130,8953475775310397547,华为,荣耀6 Plus
18131,8444030995389545251,三星,Galaxy S3 Neo+
18132,-2198247142759342938,华为,Ascend G7
18133,-2765277084009182842,vivo,Y928
18134,-6961434608081504918,魅族,魅蓝Note 2
18135,6755810218133153390,华为,荣耀3C
18136,-9112876124862352945,三星,乐檬K3 Note
18137,4969706520957930405,vivo,X5M
18138,2460553509900595819,三星,G3818
18139,680783773385476238,小米,红米Note2
18140,4727858294321312215,小米,红米2
18141,2853468402743129716,小米,MI 4
18142,-5404392500735020608,OPPO,R1C
18143,5884483689974664120,OPPO,R5
18144,4108208744910207342,华为,荣耀6 Plus
18145,4208691863019778557,海信,EG939
18146,4591063372170412411,三星,Galaxy Note 2
18147,-4199010834745130298,小米,MI 2S
18148,-7842413612641690816,三星,Galaxy S6
18149,-3674575255390636280,魅族,魅蓝Note 2
18150,-5606649249596609364,华为,荣耀畅玩4C
18151,4135104708394076320,三星,S939
18152,6258630466726313822,华为,Mate 7
18153,-1212016761705451700,华为,Ascend P7
18154,6699075782703163044,小米,红米
18155,3497827818747535166,三星,Galaxy Grand DUOS
18156,-9130160281694302471,小米,红米note
18157,-6814951488132899590,华为,荣耀畅玩4
18158,-8361796801002522756,小米,红米note增强版
18159,7738513754769838106,酷派,8085
18160,2791816999869609303,OPPO,R1C
18161,4680269749710247307,三星,Galaxy Note 2
18162,1406808744123453321,OPPO,R7
18163,-1635155490715044489,酷派,大神X7
18164,3142061140851269748,华为,荣耀6
18165,-3338267221297835591,vivo,Y27
18166,6794502373485773048,vivo,Y13
18167,6042948494326750540,小米,红米2
18168,4166190512253317951,小米,F103
18169,795106297160504602,三星,Galaxy S6 Edge
18170,-220202812159548521,vivo,Xplay3S
18171,-2368214634698018938,小米,红米Note2
18172,84595042658604115,华为,Y511-T00
18173,7387783845856387547,华为,Mate 7
18174,1835034802774556225,魅族,魅蓝NOTE
18175,8224379408460159218,vivo,Xperia Z1 炫彩版
18176,-8216528422913028273,小米,红米note
18177,-1219309145074358343,小米,红米Note2
18178,7214279266898521309,三星,Galaxy Trend DUOS
18179,3384688908380351106,小米,红米2A
18180,8435240413763062535,三星,Galaxy J5
18181,610838320761916009,中国移动,A1
18182,-3021169960933083757,美图,M4
18183,-8425421917851141018,华为,Ascend P7
18184,8239901763494925877,魅族,魅蓝NOTE
18185,9103901776506432688,魅族,魅蓝2
18186,2124982468944336365,TCL,乐玩
18187,1288618294682530667,小米,红米1S
18188,6229738199228529859,OPPO,R1C
18189,7012761429262677301,小米,MI 4
18190,-729297698840747179,魅族,魅蓝Note 2
18191,4584198614002336738,OPPO,Find 5
18192,2704537297823285109,华为,荣耀畅玩4X
18193,4036433016173950456,小米,note顶配版
18194,-454045166665535003,OPPO,Find 5
18195,1588101383708153161,华为,Mate 7
18196,7433754152892059172,华为,Ascend G7
18197,-1803060757859620187,金星数码,T9003
18198,-4795981447775998581,小米,MI 3
18199,-8449863915785846958,小米,红米note
18200,-3599491252486985739,三星,Galaxy S6 Edge+
18201,-4513998084634718803,HTC,微客
18202,8728210461226031313,华为,麦芒4
18203,1614236200778666323,vivo,Y23L
18204,1659622657508054270,小米,MI 4
18205,4426355042952056772,酷派,F2
18206,-715058452636415881,乐视,超级手机1s
18207,-3243869104664582166,小米,S5.1Pro
18208,121361324938475453,vivo,X5Pro
18209,-1749090368336092788,三星,Galaxy S4
18210,586092760610438011,三星,Galaxy S6
18211,-5934317866686609313,魅族,MX2
18212,4088616913087248202,华为,Mate 7
18213,-5079362369027708304,魅族,魅蓝2
18214,683163627251332484,小米,MI 4
18215,-2551350935451878203,小米,MI 4
18216,1843131649751705258,OPPO,R7 Plus
18217,2243767246590359903,小米,红米1S
18218,-8725810678557682488,vivo,Y28L
18219,7332254596044311404,OPPO,R815T
18220,-5413153386075221632,酷派,大神F2
18221,8034022066592719432,小米,MI 4
18222,8629103201361209235,华为,荣耀畅玩4X
18223,-2182494239948712781,三星,Galaxy J7
18224,-6626259057614742230,华为,荣耀3C
18225,-2596327281278052481,朵唯,T21
18226,-2266156591012373480,酷派,大神F1
18227,2078808268023635089,华为,荣耀畅玩4C
18228,5713233627540327590,邦华,V95
18229,-7575966209827572462,小米,红米Note2
18230,-4946535091863431450,三星,Galaxy Core Lite
18231,3402975690099941645,华为,荣耀畅玩5
18232,-8049071415989189026,OPPO,R831S
18233,4779017854968622177,OPPO,R7 Plus
18234,-3061493344740558315,三星,Galaxy Note 3 Lite
18235,-2254634287579995134,三星,Galaxy Grand
18236,-8004143411643920739,小米,红米Note2
18237,-8693505211644137452,ZUK,Z1
18238,932571709280227316,小米,红米note
18239,-6099052844729790146,小米,红米
18240,4322808333976800673,三星,A360t
18241,6854734638664639413,乐视,超级手机1 Pro
18242,-3682663129541887814,三星,Galaxy A7
18243,4955632557142125324,HTC,Desire D516d
18244,-5209568136883145900,小米,MI 3
18245,-6814518689288407940,酷派,5860S
18246,7302922394824859499,魅族,魅蓝2
18247,4790341342815430491,OPPO,R815T
18248,-6766263034454111215,小米,红米note增强版
18249,985178220933663191,酷派,Y80D
18250,-8063261871608165942,三星,Galaxy Note 3
18251,1130747211104879533,小米,小米note
18252,1760381175485904048,魅族,魅蓝NOTE
18253,-6074626979803111246,小米,小米4C
18254,4403631980855228606,三星,Galaxy Mega Plus
18255,-1552915378198140744,魅族,魅蓝NOTE
18256,1927562227556437332,vivo,X3T
18257,-443041709270886905,魅族,魅蓝
18258,-8760661500497775302,华为,荣耀6
18259,6945852581264191488,小米,F303
18260,6848020536467115317,小米,红米note
18261,8018419853875172409,三星,Galaxy Core Max
18262,9144555328077068033,TCL,P520L
18263,1240178082588349923,魅族,魅蓝NOTE
18264,-7828444157091093334,vivo,Y13L
18265,8762981197606855042,华为,荣耀6
18266,8205705190092636290,魅族,魅蓝Note 2
18267,6941209442551781835,魅族,魅蓝metal
18268,3918366050197507998,三星,乐檬K3 Note
18269,3711276116331412846,华为,荣耀6 Plus
18270,190349240355605308,小米,红米note
18271,1782617710317639625,小米,MI pad
18272,4453757595034396859,魅族,魅蓝metal
18273,5515334442396851375,魅族,魅蓝2
18274,-8069145828674436100,小米,红米2A
18275,-7172916949501348826,三星,Galaxy S3
18276,-8020669548971932607,OPPO,Find 5
18277,5255262205312729224,华为,G7 Plus
18278,-9054457302185579257,小米,MI 3
18279,8564608792202419045,三星,P780
18280,-4235831479924889064,三星,Galaxy Trend DUOS 2
18281,-1883107096125613819,华为,Ascend G700
18282,-7802216540848635655,三星,S658t
18283,-6503879570528900791,LG,Optimus G Pro
18284,6860581958521008984,华为,荣耀7
18285,4994589933863684645,小米,小米note
18286,-7760467737262532247,小米,E6T
18287,5129646489407856287,vivo,Y33
18288,369250044195745148,华为,荣耀3C
18289,-724893342776136696,三星,Galaxy S6
18290,-5769073728644578349,三星,Galaxy Note 3
18291,5832222226503984605,华为,荣耀7
18292,-3033413179625185153,联想 ,V5 Max
18293,-6657975075933010379,华为,荣耀畅玩5
18294,-5629627332450566254,OPPO,R7
18295,2644468582442889120,OPPO,R7
18296,7450468708992374452,华为,荣耀3C
18297,-2950551607071928391,vivo,X5L
18298,6289786136952463554,奇酷,青春版
18299,-4727369769647738849,酷派,8720L
18300,4262869599017616906,酷派,春雷HD
18301,7606057746192166133,vivo,X5Max+
18302,2342946247193649909,华为,荣耀7i
18303,-3810513966282550475,vivo,Xperia S
18304,4952667696193179733,小米,红米note增强版
18305,6959262750488738781,小米,MI 4
18306,8512765792328360468,vivo,X5Pro
18307,2939535768722670435,小米,红米2
18308,3688067510048261893,三星,Galaxy S4
18309,-6372303649474955321,乐视,超级手机1
18310,2414464903862246335,三星,Galaxy S6 Edge+
18311,-3736585033506401794,华为,荣耀畅玩4
18312,6638318788464185779,vivo,Y29L
18313,4990411660136136600,小米,MI 4
18314,1715129076513114708,三星,A860e
18315,2477766252972167554,华为,Ascend P8
18316,-6746170968965036404,海信,E70-T
18317,-9025849557208250458,联想 ,Grand Memo 2
18318,8404522543402545405,小米,V188
18319,6268218880921921012,华为,Y511-U00
18320,3077133957621611412,小米,小米4C
18321,-4841793840802625233,vivo,Y913
18322,8560973779565785499,华为,Mate 7
18323,-6873249762659084104,小米,红米note
18324,-806453135935725068,小米,MI 2S
18325,-9043757469549686665,OPPO,R7 Plus
18326,-5638190583838608515,魅族,MX5
18327,-1534192174463000323,小米,MI 2S
18328,6235244078839944501,vivo,Y19T
18329,6018458536132082731,锤子,坚果手机
18330,-7818426583703515973,魅族,MX4 Pro
18331,-8036879440891026228,vivo,X3T
18332,-3277770083997517505,三星,Galaxy A5
18333,-67916721587356805,华为,G610T
18334,-5258983184717069488,三星,Galaxy S3
18335,-316186543742964740,三星,Galaxy A7
18336,-5166414164876284781,魅族,MX4 Pro
18337,5542358161230627344,魅族,魅蓝2
18338,5341565968405174019,三星,Galaxy Win
18339,-5488470695993235309,华为,荣耀6
18340,1974930236628188594,三星,Galaxy Nexus
18341,-2770492000652332958,华为,荣耀X2
18342,775535120385573223,小米,MI 2S
18343,7035418568117139664,vivo,X5SL
18344,-8640709203616058314,vivo,Y15
18345,-573843288133968394,努比亚,Z7 Mini
18346,1794759182642310329,OPPO,Find 7
18347,2711599980060898625,魅族,MX5
18348,-1583263336250592835,三星,Galaxy S3
18349,6026559897602228621,小米,MI 2S
18350,-8309820402004676798,酷派,ivvi K1 mini
18351,-1571056469896552780,魅族,PRO5
18352,-9073631344091251905,小米,小米4C
18353,1496158778109736646,魅族,魅蓝NOTE
18354,-6648326052473336570,华为,荣耀畅玩5X
18355,5370060705649324287,华为,荣耀6 plus
18356,-4317267241662026794,vivo,X3L
18357,5351522379410738252,华为,荣耀3C
18358,4152220342957874052,酷派,大神Note3
18359,-3481161343487786002,三星,Galaxy Grand 2
18360,-7600693920995533913,易派,A3
18361,-5720106383288369148,小米,红米Note2
18362,-1728779896473504778,华为,Ascend P6
18363,-340922512852371189,魅族,MX3
18364,3335736416372868573,OPPO,R7
18365,7052266492874294808,vivo,Y20T
18366,-3629634210091428739,华为,荣耀6 Plus
18367,1860720655031755381,vivo,Y13iL
18368,8338847200190441286,小米,F103
18369,-6628525229860716107,酷派,大神F1
18370,-3276696930954006174,三星,Galaxy A5
18371,-6250374472097445840,小米,MI 4
18372,-1713567416859417972,LG,G4
18373,-479111355606283230,小米,红米note增强版
18374,-8590108320264613292,三星,Galaxy Note 3
18375,2514929851370351543,三星,Galaxy S3
18376,2206863240309173776,华为,S8-701w
18377,-98304245079629494,华为,G610S
18378,4191090494599341894,OPPO,A31
18379,6303765688030658085,三星,Galaxy Note 2
18380,6067883330564648869,小米,红米Note2
18381,-5778633804349725223,三星,A670t
18382,3751556080923780612,努比亚,Z5S
18383,4286948497020376484,三星,Galaxy Ace
18384,-1968053005968676353,华为,麦芒4
18385,-3622323409467297744,小米,MI 2
18386,-5983214694470462386,魅族,MX4 Pro
18387,4367575117725694849,华为,荣耀6
18388,2629287309132077838,OPPO,R7
18389,-8958391061069604375,奇酷,青春版
18390,-4441789227970285621,vivo,X5Pro
18391,-3560613143544277103,小米,红米note
18392,-5484440023437130729,华为,荣耀3C
18393,8592940554246948638,锤子,T1
18394,328049898465958939,OPPO,R7
18395,-7714236320541764285,vivo,X5M
18396,-62323845893832150,小米,MI 4
18397,-5775730697700401872,小米,红米note
18398,-778091204089444489,魅族,MX3
18399,5995636917593137923,小米,红米
18400,-1890639360862738222,广信,S5Q
18401,1261314982604947404,vivo,Y927
18402,20974438945734257,华为,荣耀6 Plus
18403,7794998998001266446,乐视,超级手机Max
18404,6297063656111420834,华为,荣耀7
18405,7689704118961392011,华为,MT2-C00
18406,-6505275980854767140,小米,红米Note2
18407,657673635363630258,vivo,Xperia Z
18408,-8007360500917579983,华为,荣耀畅玩4X
18409,-7261935474625053047,三星,Galaxy Core Lite
18410,1241412468749170249,三星,乐檬K3
18411,5926789341804323017,魅族,PRO5
18412,-1405272043569161982,三星,Galaxy S4
18413,-241204943626782751,小米,MI 4
18414,-7840156939148795266,OPPO,A31
18415,3544708557060502484,三星,Galaxy Note
18416,2127093668282925075,OPPO,R1C
18417,4818436293140518019,小米,小米4C
18418,167255965170445540,华为,荣耀畅玩平板T1
18419,4692516453177982334,华为,Mate S
18420,4344594576919177640,OPPO,R1C
18421,4970357138863691659,华为,荣耀6 Plus
18422,-1181273002911776965,三星,S7568
18423,1304158245999222979,vivo,X5Pro
18424,-4153300812928124886,小米,MI 2S
18425,8374154301929502304,小米,红米note
18426,-5727407624603750030,华为,荣耀3X畅玩版
18427,-5216130724029992872,三星,Galaxy S5
18428,8300507107983769653,三星,Galaxy Note 3
18429,-252644582786378296,三星,Galaxy S4
18430,-7253598574337992163,OPPO,R7
18431,2212221816757788672,vivo,Y628
18432,-8006785317759412811,三星,联想黄金斗士S8
18433,-540465294092989094,酷派,锋尚
18434,-6147628791899343441,小米,MI 2S
18435,5540225243355963680,三星,Galaxy S5
18436,-4034702357663854451,华为,G730-U00
18437,1559127661002009712,三星,Galaxy Style DUOS
18438,3488474663149348704,OPPO,R7
18439,-4125406355172712752,OPPO,R7
18440,-3974507497996952284,OPPO,T29
18441,-829314833267305222,vivo,X1ST
18442,7437407516803279522,HTC,One M9
18443,-881170723965932905,三星,Galaxy Grand Prime
18444,-2662837661093640661,小米,红米note
18445,-9073325454084204615,三星,Galaxy J5
18446,4980872604503216606,华为,荣耀畅玩4X
18447,-5810135797411677556,华为,荣耀7
18448,-4594821528106952931,三星,A3800d
18449,601410688977958373,魅族,魅蓝2
18450,5423030573796451874,华为,荣耀6
18451,5491108204658556962,vivo,X3L
18452,-4053973202238178283,华为,Ascend P7
18453,7937589430926988589,华为,荣耀6
18454,616751517347154444,青橙,voga v1
18455,5766640846868349794,小米,MI 3
18456,5920773735068681855,魅族,MX3
18457,9074685326196206044,奇酷,青春版
18458,6661681060726276039,小米,红米1S
18459,3874471133645504740,vivo,X5Pro
