,device_id,gender,age,group
18535,-8429260851616359730,F,47,F43+
18536,397958137939928437,F,23,F23-
18537,-4263656746268463911,M,20,M22-
18538,-4347062833771766160,M,29,M29-31
18539,8238061061302067436,M,29,M29-31
18540,8881299544053721596,F,27,F27-28
18541,-2569571832626832582,F,24,F24-26
18542,-4902978985005271409,F,27,F27-28
18543,-3918647868541484733,M,22,M22-
18544,4499991750411040184,F,53,F43+
18545,2836832981775555357,F,61,F43+
18546,-36603726712973074,M,35,M32-38
18547,7173473448128294555,M,30,M29-31
18548,7910720936360198459,F,34,F33-42
18549,7414634114169466857,M,21,M22-
18550,-4803225567345785415,M,21,M22-
18551,6450360873654014592,M,21,M22-
18552,7852431550922953124,M,21,M22-
18553,1710529186465961762,F,31,F29-32
18554,8409030461606990684,F,20,F23-
18555,-6576831666893209957,F,29,F29-32
18556,1649130858442987133,F,29,F29-32
18557,1580968150065292928,F,22,F23-
18558,5259332426467094760,F,31,F29-32
18559,-4970805550467353009,M,37,M32-38
18560,-6701195816576807739,F,20,F23-
18561,6223601631345312485,F,26,F24-26
18562,5198857169915926500,F,26,F24-26
18563,5306536400997605438,M,27,M27-28
18564,-1088587997006090993,M,35,M32-38
18565,6127413762467576601,M,57,M39+
18566,1642983898786126264,F,24,F24-26
18567,-6365952334419446335,F,24,F24-26
18568,-2070672596523479194,F,24,F24-26
18569,2109345765056640334,M,46,M39+
18570,8079677337872635167,M,28,M27-28
18571,-2905409060485958751,M,20,M22-
18572,-904450482830215506,F,49,F43+
18573,4043232267295582525,M,20,M22-
18574,-2182141712951394272,M,32,M32-38
18575,5751690235454075316,M,25,M23-26
18576,716550069365514054,F,21,F23-
18577,8601770796550947749,F,21,F23-
18578,8119474064328447922,M,19,M22-
18579,9016065052506423136,F,32,F29-32
18580,426419013092793105,F,26,F24-26
18581,7358678402058582528,M,41,M39+
18582,-1992745593689911082,F,32,F29-32
18583,-7813839293133973826,F,32,F29-32
18584,7584484001799389184,F,28,F27-28
18585,8289453932872580658,M,31,M29-31
18586,-5803810945060125146,M,31,M29-31
18587,1155057962480604501,F,23,F23-
18588,8001666404919036948,F,23,F23-
18589,8700733997027389960,M,62,M39+
18590,-1533619119121853480,M,35,M32-38
18591,3805396252134000837,F,68,F43+
18592,-1243925047576102623,F,37,F33-42
18593,-2143886376164032117,M,22,M22-
18594,-3001442591811778366,M,38,M32-38
18595,5754256796716571866,M,25,M23-26
18596,-3539667819420843485,M,19,M22-
18597,3708041075773748187,M,19,M22-
18598,21775143417049879,M,19,M22-
18599,8731196916637855235,F,21,F23-
18600,4404251176234911805,F,26,F24-26
18601,8587147874092201858,M,38,M32-38
18602,1035690941017323535,F,25,F24-26
18603,8801328839594962445,M,21,M22-
18604,685811706574527910,F,40,F33-42
18605,-1752057305775059707,F,26,F24-26
18606,-3199776912579846300,F,30,F29-32
18607,-5329661309236772223,M,20,M22-
18608,-4150577413934948543,M,25,M23-26
18609,9009403787868664521,F,25,F24-26
18610,5827512848623197972,F,29,F29-32
18611,5025400799669045988,M,23,M23-26
18612,-5789735180110786870,M,23,M23-26
18613,8212042878115408288,F,25,F24-26
18614,7008685431649306415,F,27,F27-28
18615,8090969068665704513,F,23,F23-
18616,9052033307671118051,F,23,F23-
18617,7949079148899938093,F,23,F23-
18618,-964190533291304288,M,35,M32-38
18619,8271120341348133873,M,34,M32-38
18620,-6596648301920868853,M,22,M22-
18621,-5812007556580493067,M,37,M32-38
18622,3929704176808161567,F,28,F27-28
18623,5092049831254961787,M,54,M39+
18624,179958944844293181,M,26,M23-26
18625,-2808135871802755148,F,26,F24-26
18626,-41072343693560030,F,52,F43+
18627,6967486119066699487,M,24,M23-26
18628,1573058606116007760,M,21,M22-
18629,6862648925404847967,M,21,M22-
18630,-1009019158234128491,F,34,F33-42
18631,8076900169053530467,M,30,M29-31
18632,-6260967529195895148,M,30,M29-31
18633,3469684256371636237,M,28,M27-28
18634,-4190203246632081776,M,20,M22-
18635,1654476860527101603,M,22,M22-
18636,-6588342780465235895,F,44,F43+
18637,-5785866940951803618,F,33,F33-42
18638,4966670569059242456,F,32,F29-32
18639,5236159371107142967,F,47,F43+
18640,-514593208239381832,F,29,F29-32
18641,6420630573707484810,F,29,F29-32
18642,-8406565080673317297,F,43,F43+
18643,2450909097707084904,F,30,F29-32
18644,-8735470501662413337,F,21,F23-
18645,-1544894736721464235,F,21,F23-
18646,-9131622435965198081,M,25,M23-26
18647,3791741778605085824,F,55,F43+
18648,-6008398441348448295,F,22,F23-
18649,1538289826525989821,F,22,F23-
18650,-6290975258199661809,M,21,M22-
18651,-5969821353396622243,F,28,F27-28
18652,-5804200475474622734,M,28,M27-28
18653,8304385588320243991,M,32,M32-38
18654,-4890452206477613538,M,59,M39+
18655,-8603076023260939494,F,23,F23-
18656,2934947125982673977,F,23,F23-
18657,7876061616050506431,M,28,M27-28
18658,7085484901134255910,M,28,M27-28
18659,-7466460827170829135,M,30,M29-31
18660,8311463351761940571,M,26,M23-26
18661,-8365493992190109106,M,50,M39+
18662,7277878035955831713,F,26,F24-26
18663,6783906592651002704,M,28,M27-28
18664,-1725040272311824155,M,28,M27-28
18665,-4901736426476005509,F,41,F33-42
18666,91833967136407470,M,28,M27-28
18667,-5909637005903135231,M,26,M23-26
18668,-5293027634271547432,M,29,M29-31
18669,-3884561583550380870,M,45,M39+
18670,-193968143909379547,F,25,F24-26
18671,669197668873205674,F,34,F33-42
18672,-9207064395251582794,M,44,M39+
18673,-779643028338160253,M,23,M23-26
18674,6583795971861131232,F,22,F23-
18675,2265559917416743484,F,22,F23-
18676,-1777753837904560798,M,21,M22-
18677,5160298932098979251,F,26,F24-26
18678,-3633763040115737994,F,31,F29-32
18679,4623527597516829175,F,31,F29-32
18680,-7044822540539825116,M,31,M29-31
18681,5247243952558787186,M,21,M22-
18682,-8822272851561165027,M,55,M39+
18683,-4927241184059697990,F,27,F27-28
18684,-873960335505328428,M,26,M23-26
18685,9192207268220213376,M,26,M23-26
18686,-3618862432450443356,F,33,F33-42
18687,7546912647489081943,F,24,F24-26
18688,2975381543606206906,M,32,M32-38
18689,8132543286214431867,M,32,M32-38
18690,5555212994507591672,M,32,M32-38
18691,-1868826242084087739,F,27,F27-28
18692,-2956759366272272888,F,40,F33-42
18693,2408315033061516697,M,21,M22-
18694,-2832580830631196612,M,20,M22-
18695,-1722683173841593479,F,23,F23-
18696,6240546889232145989,M,30,M29-31
18697,8753379831218568968,M,31,M29-31
18698,-3238880589937211345,F,28,F27-28
18699,7480442940535745184,M,30,M29-31
18700,-7249019940784848978,M,28,M27-28
18701,-332759255533653456,M,37,M32-38
18702,-6699088369447447519,F,31,F29-32
18703,-1034241045812767956,M,20,M22-
18704,-8074719046477889066,F,29,F29-32
18705,-6576481655335529032,M,42,M39+
18706,-2658276283685745546,M,19,M22-
18707,8815917596370823325,F,32,F29-32
18708,8360417664650802375,F,21,F23-
18709,-7136928135744906156,F,46,F43+
18710,-9065153694482438136,F,47,F43+
18711,-2335724862323004202,M,34,M32-38
18712,1234582813120123953,M,31,M29-31
18713,3041475829058913691,M,29,M29-31
18714,-2376528015645969556,M,29,M29-31
18715,2531835498377679586,M,29,M29-31
18716,4451169166403354153,M,54,M39+
18717,-5055183777931852446,F,30,F29-32
18718,9078266910011999753,M,25,M23-26
18719,9128799908505036363,M,22,M22-
18720,-7218221365876019629,M,26,M23-26
18721,-2553919287746171782,M,34,M32-38
18722,5032465157658381486,M,34,M32-38
18723,-8524557053927008976,M,34,M32-38
18724,-4901303176870332619,M,21,M22-
18725,-5208697039453414455,F,25,F24-26
18726,-2781610804225488717,F,60,F43+
18727,8223026709264758072,M,45,M39+
18728,400038927148126793,F,26,F24-26
18729,4733365175033290643,F,26,F24-26
18730,647930138593428665,F,38,F33-42
18731,-3776997620663536119,F,38,F33-42
18732,-8279467529862939698,M,22,M22-
18733,135617784052645969,M,22,M22-
18734,5254960018198313111,F,21,F23-
18735,-6357497451890713926,M,24,M23-26
18736,-316613783318935712,M,39,M39+
18737,6428381506645902551,M,19,M22-
18738,964224733039419506,F,29,F29-32
18739,-4367935391842643832,F,29,F29-32
18740,5268868253299509338,F,29,F29-32
18741,-5766571739858220021,F,34,F33-42
18742,6090090884617570995,F,34,F33-42
18743,-1607136177892655443,M,22,M22-
18744,1704308133684137044,F,27,F27-28
18745,6183570992933442252,M,21,M22-
18746,2148570643546890170,M,17,M22-
18747,294771966391696148,F,50,F43+
18748,-1202001271073647313,F,26,F24-26
18749,990566579793844585,M,21,M22-
18750,-1090255751304300970,M,61,M39+
18751,-8745558180961787652,M,28,M27-28
18752,8737206107259959758,M,28,M27-28
18753,7239924592379652093,M,24,M23-26
18754,5241639318717819831,M,21,M22-
18755,-7190904244892635131,F,29,F29-32
18756,-2261343137930373386,F,23,F23-
18757,-1364213210730105,F,23,F23-
18758,6806422291574346599,M,28,M27-28
18759,9131361730867797523,M,28,M27-28
18760,-2392537672584854348,M,28,M27-28
18761,-5103758803165334513,M,28,M27-28
18762,-6007400020384334668,M,32,M32-38
18763,4783115153402847762,M,32,M32-38
18764,-2420673735771127844,F,34,F33-42
18765,2665961451598990630,M,45,M39+
18766,1959521674761634293,M,39,M39+
18767,5532338917759402104,M,25,M23-26
18768,2921944985865071058,M,46,M39+
18769,-8770341172964311457,M,25,M23-26
18770,8698188212338485267,M,36,M32-38
18771,-3190329190559127646,F,61,F43+
18772,-7836878827248904540,F,26,F24-26
18773,7526160377199215817,F,26,F24-26
18774,7407020495180220270,M,28,M27-28
18775,-7766459923498154492,M,30,M29-31
18776,-9176679720612640466,F,47,F43+
18777,-6247746192131178493,F,29,F29-32
18778,-6736670194488517458,F,46,F43+
18779,-7607383049592144535,M,26,M23-26
18780,5943615809920116513,M,24,M23-26
18781,-2064065308989668233,M,19,M22-
18782,4373962011533340249,F,31,F29-32
18783,1241303175462669188,F,31,F29-32
18784,-902572409989426749,M,20,M22-
18785,153924484157007295,M,29,M29-31
18786,-3980238538690750462,F,20,F23-
18787,8776995460198359006,F,58,F43+
18788,-791713439557956414,F,27,F27-28
18789,-8774475287363618414,F,27,F27-28
18790,-9172289909541966226,F,27,F27-28
18791,9153323620079466423,M,31,M29-31
18792,7673176363243023419,M,31,M29-31
18793,9036138267603563189,F,34,F33-42
18794,-3564203882560806367,F,23,F23-
18795,-3145970653256468095,F,24,F24-26
18796,-4836439251236475689,F,44,F43+
18797,-7031374225898313325,M,31,M29-31
18798,6532303567636846274,F,39,F33-42
18799,7527819638251692378,F,38,F33-42
18800,-523753398484105208,M,20,M22-
18801,-2488518473052877553,F,59,F43+
18802,-4981730237148733473,M,27,M27-28
18803,5384392297082624469,M,20,M22-
18804,-2979515933329658051,F,36,F33-42
18805,-654673035525347216,F,23,F23-
18806,-3063136021927366939,M,27,M27-28
18807,3793635599161323842,M,28,M27-28
18808,2664849266466577082,F,23,F23-
18809,8375535776949090005,M,21,M22-
18810,4738383699197106192,F,28,F27-28
18811,-2996996428733877681,M,45,M39+
18812,-1839204775208117050,M,20,M22-
18813,3808309739306700705,M,20,M22-
18814,1351802967839690698,F,29,F29-32
18815,-8948618647762280830,M,20,M22-
18816,1112094741343880539,M,20,M22-
18817,-8748392045667472186,M,19,M22-
18818,-4694643322484050790,F,40,F33-42
18819,473744211223075343,M,41,M39+
18820,2171605536428799513,M,21,M22-
18821,-5006032847817607406,M,23,M23-26
18822,8536178787850162534,M,31,M29-31
18823,1548797030228535955,F,22,F23-
18824,7862170554164268585,F,22,F23-
18825,-1257111641017373530,F,32,F29-32
18826,1583740460501045731,M,23,M23-26
18827,624519281377399484,F,42,F33-42
18828,-2180534744919735316,F,42,F33-42
18829,-761850572328123821,F,44,F43+
18830,6566638357086112635,M,21,M22-
18831,1717841768809261882,M,22,M22-
18832,-5593470983187853294,M,26,M23-26
18833,-5312562016040348690,M,26,M23-26
18834,253016545254980378,M,21,M22-
18835,4565809540784129485,M,21,M22-
18836,8989312641263565563,M,21,M22-
18837,1300777218649783360,M,24,M23-26
18838,-7999412288327407313,M,23,M23-26
18839,2660863774209964706,M,45,M39+
18840,-5449810367491263537,M,40,M39+
18841,-7364543959535806676,M,28,M27-28
18842,-2920845465775363039,F,21,F23-
18843,5504604649400292798,M,32,M32-38
18844,2168765999911791450,M,20,M22-
18845,8237906352090003900,M,22,M22-
18846,6119401952684602275,M,18,M22-
18847,-3203751370427647922,F,27,F27-28
18848,-2910943771675370880,M,20,M22-
18849,2291494421060562221,F,21,F23-
18850,-4638013815361255120,M,26,M23-26
18851,5291031877710008888,M,23,M23-26
18852,8893566045487798550,M,23,M23-26
18853,-5394180892810645546,M,23,M23-26
18854,3455831234629901747,F,33,F33-42
18855,-6917630811613446782,F,24,F24-26
18856,4649747399741946312,F,26,F24-26
18857,441352046290097813,F,20,F23-
18858,9090013871842903091,M,20,M22-
18859,-5905520204658759065,M,22,M22-
18860,672556779385292796,F,20,F23-
18861,-3922066047516446044,F,22,F23-
18862,-8675200757687437082,M,20,M22-
18863,5281785643233635594,F,20,F23-
18864,6143190841983500567,F,20,F23-
18865,-3675553785621196727,M,19,M22-
18866,5469830870875142951,M,19,M22-
18867,8854421623297004161,M,47,M39+
18868,-7031474074778499641,F,28,F27-28
18869,3774864806367103751,F,26,F24-26
18870,3031284941644341680,F,26,F24-26
18871,2446191019119769624,F,26,F24-26
18872,9141176355362247444,F,26,F24-26
18873,5281381017210914118,F,32,F29-32
18874,2052657495688439558,M,25,M23-26
18875,-5456294635829655370,M,29,M29-31
18876,441338724353818915,F,34,F33-42
18877,6972361612158007118,M,34,M32-38
18878,5250061537793757113,M,21,M22-
18879,-4912075268067511809,M,26,M23-26
18880,6980653179486012394,F,43,F43+
18881,96474551521143429,M,32,M32-38
18882,2803924408821167492,M,43,M39+
18883,-4101355960294348876,M,24,M23-26
18884,4929931172454604579,M,36,M32-38
18885,5028453657259133021,M,20,M22-
18886,-6148476455850474283,M,71,M39+
18887,-8130741562863909749,F,26,F24-26
18888,-3033851736896378424,F,32,F29-32
18889,819305751405750779,M,23,M23-26
18890,-7522552989922275036,F,45,F43+
18891,-8413658880310402705,M,58,M39+
18892,2226383534960036787,F,24,F24-26
18893,-3649495833773500111,F,24,F24-26
18894,-990122602263847067,F,22,F23-
18895,-6154000235876388349,F,22,F23-
18896,4906950252579847241,F,21,F23-
18897,1269752416206472881,M,21,M22-
18898,-2288469932905125012,M,22,M22-
18899,2674042965380623562,M,22,M22-
18900,8707589916339591154,M,56,M39+
18901,8517599285059197459,M,23,M23-26
18902,-5979652810886136166,M,24,M23-26
18903,-2931789376052900938,M,20,M22-
18904,-2781077149692380475,F,30,F29-32
18905,1820919121420104266,F,26,F24-26
18906,-7668352133954922907,F,26,F24-26
18907,-5743960376530542899,F,26,F24-26
18908,6966878012761575775,M,21,M22-
18909,-4831331204854883497,M,47,M39+
18910,-5512874336532064904,F,22,F23-
18911,-2584343652005543699,M,23,M23-26
18912,-6288331088662019896,M,26,M23-26
18913,-3591409926914233557,M,23,M23-26
18914,1255725528845141652,M,21,M22-
18915,-5526475342048402670,M,42,M39+
18916,7228940717197260407,F,33,F33-42
18917,-6435067825943489357,F,20,F23-
18918,998667365684871706,F,23,F23-
18919,4589918548462056981,M,21,M22-
18920,-8739833855321283240,F,25,F24-26
18921,5574455085808455935,M,25,M23-26
18922,3440042821272883546,M,25,M23-26
18923,-2007536064460579698,F,31,F29-32
18924,3593277355311874670,M,31,M29-31
18925,-4202632036359490543,M,22,M22-
18926,-7883567123266879445,M,22,M22-
18927,5654576267443151560,M,22,M22-
18928,-3707254107839653202,F,21,F23-
18929,8618729618718640915,F,31,F29-32
18930,-7176238962692189447,M,19,M22-
18931,-8843983572353989821,M,24,M23-26
18932,2503089949202041508,M,20,M22-
18933,-7963501875726775806,M,20,M22-
18934,4960944838779186505,M,27,M27-28
18935,-2839729046002313818,F,22,F23-
18936,1569331779964848210,F,44,F43+
18937,6502821095940433400,M,29,M29-31
18938,-8451341106866720106,M,22,M22-
18939,4641396643967081598,F,27,F27-28
18940,8778959676688100676,F,27,F27-28
18941,5970198322938898220,F,27,F27-28
18942,7280277870369716508,F,27,F27-28
18943,8950578073993398707,M,23,M23-26
18944,-7109361907387548194,F,38,F33-42
18945,-2699499711859358302,F,31,F29-32
18946,-262923374881463110,F,28,F27-28
18947,5440301871708714980,F,21,F23-
18948,-7092089463186725745,M,27,M27-28
18949,-2904952860223408830,M,27,M27-28
18950,3071502882419207806,F,29,F29-32
18951,7312141737425928547,F,48,F43+
18952,70966583809329662,M,26,M23-26
18953,1294147261482470392,F,41,F33-42
18954,4440557350508996086,F,24,F24-26
18955,-9092373846063493048,M,25,M23-26
18956,1269676818333975612,M,21,M22-
18957,7488299471920786480,M,68,M39+
18958,4912240493069960294,M,25,M23-26
18959,689163208338348043,M,29,M29-31
18960,-3323231521438224360,F,24,F24-26
18961,-6741905932926363602,M,21,M22-
18962,-8709787090971295503,M,21,M22-
18963,186337837555495965,M,21,M22-
18964,4098141168461454202,M,46,M39+
18965,-154982880444178469,M,21,M22-
18966,6136553031455505779,M,21,M22-
18967,4960816594167100623,F,22,F23-
18968,4640058432689061780,M,21,M22-
18969,-684435748684951690,M,21,M22-
18970,6994044732024756545,F,40,F33-42
18971,-6295375587864023492,F,40,F33-42
18972,3089850571442743474,M,19,M22-
18973,1464449672498678468,M,24,M23-26
18974,-5512504933874431719,F,26,F24-26
18975,1711068424587951982,F,26,F24-26
18976,-2335658365490069102,F,32,F29-32
18977,-8411509523644490499,F,25,F24-26
18978,-6468882107516412131,M,37,M32-38
18979,3419004643477179823,M,25,M23-26
18980,3803311516383758019,M,34,M32-38
18981,1541324430541880656,M,21,M22-
18982,5266220763241423819,M,40,M39+
18983,1371483524273548538,M,21,M22-
18984,-8474641906811426921,M,21,M22-
18985,-1156792133021612030,F,26,F24-26
18986,5690429150244099172,F,26,F24-26
18987,-7785476366189419567,F,23,F23-
18988,-2816009351886126577,F,23,F23-
18989,-3658987293799902676,M,22,M22-
18990,-8405149362359063412,M,30,M29-31
18991,7050010026606655361,M,29,M29-31
18992,5407691392594565016,M,21,M22-
18993,-7071521323017198409,F,22,F23-
18994,2158540687197740287,M,25,M23-26
18995,2813305021353271025,M,29,M29-31
18996,-7750029377946786241,F,20,F23-
18997,3172435139112596562,F,31,F29-32
18998,4071802890204803245,M,39,M39+
18999,-7184597958874800801,M,40,M39+
19000,4110665127204918295,M,42,M39+
19001,-2472732605949264574,F,23,F23-
19002,4817006082042244666,F,23,F23-
19003,1608025496790598043,F,31,F29-32
19004,5255657484106708640,F,21,F23-
19005,8391482491782793693,M,22,M22-
19006,-3371350967061212162,M,22,M22-
19007,4413555324353192218,M,29,M29-31
19008,4008628131081662926,M,21,M22-
19009,-314985899388494771,F,27,F27-28
19010,4983082680985147694,M,43,M39+
19011,-21898461299279926,F,47,F43+
19012,428198070839314633,M,43,M39+
19013,-3154943890855490155,F,28,F27-28
19014,-2130897055787633499,F,33,F33-42
19015,1372738287960088851,F,21,F23-
19016,6070444669230505111,F,21,F23-
19017,2960733785680786248,F,42,F33-42
19018,-4322972787647067107,M,31,M29-31
19019,4558937862671804627,M,22,M22-
19020,8116328585538690246,M,29,M29-31
19021,6823400298846460455,F,32,F29-32
19022,4867539510705770246,F,29,F29-32
19023,3009308223349881080,F,24,F24-26
19024,15936417095341511,F,31,F29-32
19025,8883155220064419976,M,40,M39+
19026,-582173189049635662,F,22,F23-
19027,1177171049252474896,M,28,M27-28
19028,749984110982441403,F,21,F23-
19029,1896760908065755552,F,21,F23-
19030,-4459980666706729172,F,22,F23-
19031,214400504402797158,F,37,F33-42
19032,-9135088630313808977,M,26,M23-26
19033,-4539404573960330532,M,28,M27-28
19034,2464816540081296688,M,24,M23-26
